_id,Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
4142,20201130,S08000016,NHS Borders,3,999,864.860185265345,32.8975846247078,0,47,40.6891178252965,91,19381,16778.6338845122,319,4,1.25391849529781,2.2233201581027697,108,211,,:,,:,2,2
4143,20201130,S08000017,NHS Dumfries & Galloway,7,1154,775.225043665189,20.8249361816472,0,68,45.6805051726454,119,26961,18111.648528819,463,9,1.9438444924406,1.31832797427653,264,199,,:,,:,2,7
4144,20201130,S08000019,NHS Forth Valley,54,4218,1375.55439603444,93.5950952256718,2,200,65.2230628750326,683,60174,19623.6629272111,1981,56,2.82685512367491,3.18775589783584,633,1348,,:,,:,3,53
4145,20201130,S08000020,NHS Grampian,84,4910,838.313129588527,71.3675943315691,0,190,32.4398156052587,471,101624,17350.8622161516,2169,88,4.05716920239742,4.22914608961121,1138,1031,,:,,:,35,53
4146,20201130,S08000022,NHS Highland,14,1448,450.108797015853,23.0027976375505,0,79,24.5570407211688,251,49284,15319.8632266086,998,17,1.70340681362725,1.6583452211126999,333,665,,:,,:,9,8
4147,20201130,S08000024,NHS Lothian,116,13687,1508.07642301505,74.4837920624077,5,660,72.7208620727649,852,156036,17192.5339914939,3148,128,4.06607369758577,4.34052237997182,1192,1956,,:,,:,46,82
4148,20201130,S08000025,NHS Orkney,1,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,16,2578,11576.1113605748,101,1,0.99009900990099,0.306748466257669,32,69,,:,,:,1,0
4149,20201130,S08000026,NHS Shetland,0,75,327.225130890052,4.3630017452007,0,6,26.1780104712042,27,4205,18346.4223385689,168,0,0,0.19011406844106502,20,148,,:,,:,0,0
4150,20201130,S08000028,NHS Western Isles,0,81,303.14371257485,22.4550898203593,0,1,3.74251497005988,26,3516,13158.6826347305,110,1,0.9090909090909091,1.2216404886562,45,65,,:,,:,1,0
4151,20201130,S08000029,NHS Fife,63,4357,1166.37665640477,101.726676482399,0,162,43.3676883951278,406,63236,16928.389773792,1247,70,5.61347233360064,5.22891862035105,322,925,,:,,:,8,62
4152,20201130,S08000030,NHS Tayside,90,6012,1440.10348048962,91.9826574364625,3,278,66.5916113732723,352,76934,18428.6296021271,1395,100,7.16845878136201,4.62111030704022,651,744,,:,,:,43,57
4153,20201130,S08000031,NHS Greater Glasgow & Clyde,302,33227,2808.42179998648,147.491378727433,10,1265,106.920684292379,2111,252444,21337.1424707553,6662,369,5.53887721404984,6.4974321349963295,2868,3794,,:,,:,89,280
4154,20201130,S08000032,NHS Lanarkshire,167,19767,2986.40277987611,162.562320592234,6,685,103.489953165131,819,139256,21038.8276174649,3013,218,7.235313640889481,7.76373330138381,1205,1808,,:,,:,64,154
4155,20201130,S92000003,Scotland,975,96758,1771.05412479637,102.099463694104,32,3985,72.9412626068493,7640,1022214,18710.5595519192,24486,1148,4.68839336763865,5.09547364501888,9481,15005,86,"",6,"",335,813
4156,20201201,S08000015,NHS Ayrshire & Arran,85,6870,1859.97400909682,115.876110028157,5,347,93.9462854667533,1009,67594,18300.3032272038,2668,97,3.63568215892054,4.2882404951370505,644,2024,,:,,:,45,52
4157,20201201,S08000016,NHS Borders,9,1008,872.651718465934,32.8975846247078,0,47,40.6891178252965,79,19460,16847.0262314951,433,11,2.54041570438799,2.30576441102757,145,288,,:,,:,3,8
4158,20201201,S08000017,NHS Dumfries & Galloway,5,1159,778.583904339648,19.4813919118635,0,68,45.6805051726454,137,27098,18203.6813112992,652,5,0.766871165644172,1.24426981008513,269,383,,:,,:,1,4
4159,20201201,S08000019,NHS Forth Valley,59,4277,1394.79519958257,99.4651708844247,0,200,65.2230628750326,651,60825,19835.9639968693,2027,64,3.1573754316724196,3.20865590896372,637,1390,,:,,:,15,49
4160,20201201,S08000020,NHS Grampian,51,4961,847.020659040464,68.9772921290763,2,192,32.7812873484719,526,102150,17440.6692846167,2448,56,2.28758169934641,4.03289997346776,1386,1062,,:,,:,12,44
4161,20201201,S08000022,NHS Highland,30,1478,459.434255517563,29.2197699720236,0,79,24.5570407211688,239,49523,15394.1560460056,1278,33,2.58215962441315,2.01377848436672,304,974,,:,,:,24,9
4162,20201201,S08000024,NHS Lothian,133,13820,1522.73077855396,74.7041583111131,3,663,73.051411445823,859,156895,17287.1812953128,3897,149,3.82345393892738,4.36048108078423,1322,2575,,:,,:,41,108
4163,20201201,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,15,2593,11643.4665469241,38,0,0,0.291545189504373,21,17,,:,,:,0,0
4164,20201201,S08000026,NHS Shetland,1,76,331.588132635253,8.7260034904014,0,6,26.1780104712042,19,4224,18429.3193717277,104,1,0.9615384615384619,0.387596899224806,19,85,,:,,:,1,0
4165,20201201,S08000028,NHS Western Isles,1,82,306.88622754491,26.1976047904192,0,1,3.74251497005988,21,3537,13237.2754491018,143,1,0.699300699300699,1.3986013986014,29,114,,:,,:,0,1
4166,20201201,S08000029,NHS Fife,68,4425,1184.58037745951,103.3328871637,1,163,43.6353901753447,376,63612,17029.0456431535,1799,78,4.33574207893274,5.41246733855916,291,1508,,:,,:,20,58
4167,20201201,S08000030,NHS Tayside,63,6075,1455.19438522529,93.1803482884998,3,281,67.3102258844947,342,77276,18510.5516564064,2037,75,3.68188512518409,4.7885244172555606,424,1613,,:,,:,18,57
4168,20201201,S08000031,NHS Greater Glasgow & Clyde,275,33502,2831.66542700656,145.378321725607,8,1273,107.596862532964,1848,254292,21493.3396443302,7032,347,4.93458475540387,6.31747417430525,2973,4059,,:,,:,102,245
4169,20201201,S08000032,NHS Lanarkshire,152,19919,3009.36697386312,156.368031424687,5,690,104.245354283124,803,140059,21160.1450370147,3205,185,5.77223088923557,7.54909003831418,1186,2019,,:,,:,43,142
4170,20201201,S92000003,Scotland,932,97690,1788.11341130818,100.964618454048,27,4012,73.4354694049384,6924,1029138,18837.2961396958,27823,1106,3.9751284908169504,4.99589203204969,9650,18173,81,"",6,"",325,781
4171,20201202,S08000015,NHS Ayrshire & Arran,67,6937,1878.11349361057,118.583495776478,5,352,95.299978340914,941,68535,18555.0682261209,2463,73,2.96386520503451,4.07422680412371,612,1851,,:,,:,25,48
4172,20201202,S08000016,NHS Borders,7,1015,878.711799844169,36.3604882694139,0,47,40.6891178252965,83,19543,16918.8814821228,288,9,3.125,2.5602409638554198,94,194,,:,,:,3,6
4173,20201202,S08000017,NHS Dumfries & Galloway,8,1167,783.958081418783,21.496708316539,0,68,45.6805051726454,133,27231,18293.0270052398,678,10,1.47492625368732,1.3671875,226,452,,:,,:,4,6
4174,20201202,S08000019,NHS Forth Valley,40,4317,1407.83981215758,92.9428645969215,1,201,65.5491781894078,591,61416,20028.698147665,1724,43,2.49419953596288,2.93308890925756,451,1273,,:,,:,3,40
4175,20201202,S08000020,NHS Grampian,53,5014,856.069660235616,67.6114051562233,1,193,32.9520232200785,418,102568,17512.0368789483,2321,58,2.4989228780698003,3.9240056818181803,1415,906,,:,,:,10,48
4176,20201202,S08000022,NHS Highland,85,1563,485.856387939074,53.4659620764688,0,79,24.5570407211688,231,49754,15465.9620764688,1427,87,6.09670637701472,3.1474512487170703,381,1046,,:,,:,82,5
4177,20201202,S08000024,NHS Lothian,135,13955,1537.60550034157,76.3569051764032,2,665,73.2717776945283,856,157751,17381.4980497587,3354,159,4.74060822898032,4.44359422824661,915,2439,,:,,:,27,132
4178,20201202,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,19,2612,11728.7831163,116,0,0,0.30487804878048796,20,96,,:,,:,0,0
4179,20201202,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,18,4242,18507.8534031414,109,0,0,0.194552529182879,21,88,,:,,:,0,0
4180,20201202,S08000028,NHS Western Isles,0,82,306.88622754491,14.9700598802395,0,1,3.74251497005988,13,3550,13285.9281437126,150,0,0,0.8741258741258741,29,121,,:,,:,0,0
4181,20201202,S08000029,NHS Fife,63,4488,1201.4455896131699,103.600588943916,0,163,43.6353901753447,323,63935,17115.5133181636,1594,66,4.1405269761606,5.41890373330004,239,1355,,:,,:,11,55
4182,20201202,S08000030,NHS Tayside,65,6140,1470.76436630177,92.9408101180923,2,283,67.7893022253096,348,77624,18593.9109397082,1955,71,3.63171355498721,4.680542611577089,413,1542,,:,,:,9,62
4183,20201202,S08000031,NHS Greater Glasgow & Clyde,274,33776,2854.82453174657,143.349787003854,3,1276,107.850429373183,1890,256182,21653.0867536683,6690,361,5.39611360239163,6.20652142795797,2890,3800,,:,,:,116,245
4184,20201202,S08000032,NHS Lanarkshire,154,20073,3032.63332829733,150.92914337513201,6,696,105.151835624717,781,140840,21278.1386916453,3114,185,5.94091201027617,7.3408194958786295,1199,1915,,:,,:,39,146
4185,20201202,S92000003,Scotland,951,98641,1805.52047297421,101.294089652774,20,4032,73.801548514634,6645,1035783,18958.9259238922,26074,1124,4.31080770115824,4.939711596324,8905,17169,102,"",4,"",329,795
4186,20201203,S08000015,NHS Ayrshire & Arran,75,7012,1898.41888672298,125.351960147282,4,356,96.3829326402426,662,69197,18734.2971626597,1758,82,4.66439135381115,4.19574809466506,475,1283,,:,,:,32,50
4187,20201203,S08000016,NHS Borders,6,1021,883.906155311228,35.4947623582374,1,48,41.554843736473,83,19626,16990.7367327504,380,7,1.84210526315789,2.53678335870117,116,264,,:,,:,3,4
4188,20201203,S08000017,NHS Dumfries & Galloway,6,1173,787.988714228134,22.8402525863227,0,68,45.6805051726454,127,27358,18378.3420663711,513,7,1.364522417154,1.31748071979434,207,306,,:,,:,2,5
4189,20201203,S08000019,NHS Forth Valley,40,4357,1420.88442473259,95.5517871119228,1,202,65.8752935037829,487,61903,20187.5163057657,1302,48,3.68663594470046,3.07228347940816,337,965,,:,,:,11,37
4190,20201203,S08000020,NHS Grampian,73,5087,868.533378862899,68.8065562574697,1,194,33.1227590916852,480,103048,17593.9900973194,1903,79,4.15133998949028,3.86363636363636,941,962,,:,,:,17,62
4191,20201203,S08000022,NHS Highland,13,1576,489.897419956481,53.1551134597451,0,79,24.5570407211688,187,49941,15524.0907677961,980,17,1.7346938775510201,3.1836172775770097,277,703,,:,,:,8,9
4192,20201203,S08000024,NHS Lothian,135,14090,1552.48022212918,81.6456951453315,5,670,73.8226933162917,705,158456,17459.1771524273,2720,150,5.51470588235294,4.72835360819068,821,1899,,:,,:,29,121
4193,20201203,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,4,2616,11746.7444993264,8,0,0,0.306748466257669,8,0,,:,,:,0,0
4194,20201203,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,8,4250,18542.757417103,30,0,0,0.198412698412698,10,20,,:,,:,0,0
4195,20201203,S08000028,NHS Western Isles,0,82,306.88622754491,14.9700598802395,0,1,3.74251497005988,19,3569,13357.0359281437,88,0,0,0.8726003490401399,14,74,,:,,:,0,0
4196,20201203,S08000029,NHS Fife,58,4546,1216.97229286575,103.3328871637,2,165,44.1707937357783,357,64292,17211.082853701,1281,65,5.07416081186573,5.425,216,1065,,:,,:,14,51
4197,20201203,S08000030,NHS Tayside,46,6186,1481.78312214051,90.3058902436103,2,285,68.2683785661245,390,78014,18687.3308261672,1471,50,3.39904826648538,4.54640907181856,424,1047,,:,,:,17,33
4198,20201203,S08000031,NHS Greater Glasgow & Clyde,225,34001,2873.842044763,140.222462641152,10,1286,108.695652173913,1482,257664,21778.3487727365,5477,286,5.22183677195545,6.04137617028542,2352,3125,,:,,:,73,213
4199,20201203,S08000032,NHS Lanarkshire,133,20206,3052.72699803596,145.490255325578,10,706,106.662637860704,757,141597,21392.5064209095,2659,167,6.280556600225649,7.24163027656477,1031,1628,,:,,:,45,122
4200,20201203,S92000003,Scotland,810,99451,1820.34667691688,101.349001519228,36,4068,74.4604909120861,5748,1041531,19064.1370600187,20641,965,4.67516108715663,4.93390236286041,7229,13412,75,"",4,"",251,714
4201,20201204,S08000015,NHS Ayrshire & Arran,64,7076,1915.74615551224,124.539744422785,2,358,96.9244097899069,670,69867,18915.6920077973,1865,71,3.8069705093833797,3.9648933713141896,599,1266,,:,,:,26,45
4202,20201204,S08000016,NHS Borders,2,1023,885.637607133581,35.4947623582374,0,48,41.554843736473,59,19685,17041.8145615098,315,4,1.26984126984127,2.53936008125952,83,232,,:,,:,1,3
4203,20201204,S08000017,NHS Dumfries & Galloway,4,1177,790.675802767701,22.8402525863227,0,68,45.6805051726454,111,27469,18452.9087733441,416,6,1.4423076923076898,1.34185303514377,178,238,,:,,:,2,4
4204,20201204,S08000019,NHS Forth Valley,38,4395,1433.27680667884,96.8562483694234,0,202,65.8752935037829,433,62336,20328.7242368902,1342,48,3.57675111773472,3.1362176459474798,632,710,,:,,:,8,40
4205,20201204,S08000020,NHS Grampian,48,5135,876.728700700017,68.1236127710432,2,196,33.4642308348984,412,103460,17664.3332764214,1239,54,4.35835351089588,3.81430584918957,466,773,,:,,:,11,43
4206,20201204,S08000022,NHS Highland,3,1579,490.829965806652,47.870686975443,1,80,24.8678893378924,230,50171,15595.5859496425,770,8,1.03896103896104,2.89297658862876,327,443,,:,,:,7,1
4207,20201204,S08000024,NHS Lothian,79,14169,1561.18468895304,79.9929482800414,2,672,74.043059564997,749,159205,17541.7043125675,2637,97,3.6784224497535103,4.620749782040099,1259,1378,,:,,:,25,72
4208,20201204,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,5,2621,11769.1962281096,13,0,0,0.318471337579618,13,0,,:,,:,0,0
4209,20201204,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,16,4266,18612.5654450262,39,0,0,0.19801980198019797,35,4,,:,,:,0,0
4210,20201204,S08000028,NHS Western Isles,0,82,306.88622754491,14.9700598802395,0,1,3.74251497005988,9,3578,13390.7185628743,16,1,6.25,1.06194690265487,12,4,,:,,:,1,0
4211,20201204,S08000029,NHS Fife,45,4591,1229.01887297551,103.868290724133,2,167,44.706197296212,301,64593,17291.6610895462,961,53,5.51508844953174,5.4064131245339295,282,679,,:,,:,10,43
4212,20201204,S08000030,NHS Tayside,44,6230,1492.32280163844,90.5454284140178,1,286,68.507916736532,292,78306,18757.2759719261,1425,48,3.36842105263158,4.58519940285775,773,652,,:,,:,12,36
4213,20201204,S08000031,NHS Greater Glasgow & Clyde,202,34203,2890.91554533775,138.362972479546,10,1296,109.540874974643,1361,259025,21893.3835959159,4479,264,5.89417280643001,5.96912912228741,1999,2480,,:,,:,92,172
4214,20201204,S08000032,NHS Lanarkshire,120,20326,3070.8566248678,139.900287052425,8,714,107.871279649494,524,142121,21471.6724580752,1713,140,8.17279626386457,7.11998493124882,668,1045,,:,,:,35,105
4215,20201204,S92000003,Scotland,649,100100,1832.2259440265,99.6833415701133,28,4096,74.97300166566,5172,1046703,19158.805117786,17265,795,4.60469157254561,4.84060340343316,7326,9939,87,"",5,"",230,565
4216,20201205,S08000015,NHS Ayrshire & Arran,58,7134,1931.4489928525,125.893437296946,2,360,97.4658869395711,834,70701,19141.4879792073,1572,65,4.13486005089059,3.80701369060693,422,1150,,:,,:,16,49
4217,20201205,S08000016,NHS Borders,7,1030,891.697688511817,38.9576660029435,0,48,41.554843736473,50,19735,17085.1008570687,110,8,7.27272727272727,2.78637770897833,44,66,,:,,:,1,7
4218,20201205,S08000017,NHS Dumfries & Galloway,5,1182,794.03466344216,25.5273411258901,0,68,45.6805051726454,97,27566,18518.0706704286,242,6,2.4793388429752103,1.47659440779139,153,89,,:,,:,1,5
4219,20201205,S08000019,NHS Forth Valley,62,4457,1453.4959561701,104.683015914427,0,202,65.8752935037829,282,62618,20420.688755544,729,66,9.05349794238683,3.47167584579072,274,455,,:,,:,17,49
4220,20201205,S08000020,NHS Grampian,42,5177,883.899607307495,68.8065562574697,4,200,34.1471743213249,342,103802,17722.7249445108,702,47,6.695156695156699,3.8444620392363897,315,387,,:,,:,12,35
4221,20201205,S08000022,NHS Highland,4,1583,492.073360273547,47.2489897419957,0,80,24.8678893378924,115,50286,15631.3335405657,256,6,2.34375,2.91196768220838,111,145,,:,,:,3,3
4222,20201205,S08000024,NHS Lothian,94,14263,1571.54190264219,82.0864276427422,5,677,74.5939751867604,543,159748,17601.533749091,1382,108,7.81476121562952,4.71496632166913,443,939,,:,,:,16,92
4223,20201205,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,4,2625,11787.1576111361,7,0,0,0.318471337579618,7,0,,:,,:,0,0
4224,20201205,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,9,4275,18651.832460733,16,0,0,0.198412698412698,14,2,,:,,:,0,0
4225,20201205,S08000028,NHS Western Isles,0,82,306.88622754491,3.74251497005988,0,1,3.74251497005988,21,3599,13469.3113772455,32,0,0,0.5253940455341509,31,1,,:,,:,0,0
4226,20201205,S08000029,NHS Fife,48,4639,1241.86855842591,105.742203185651,1,168,44.9738990764289,212,64805,17348.4138669522,568,50,8.80281690140845,5.48985435080294,179,389,,:,,:,19,31
4227,20201205,S08000030,NHS Tayside,40,6270,1501.90432845474,90.7849665844252,3,289,69.2265312477543,201,78507,18805.423144178,584,47,8.047945205479449,4.56050411192994,291,293,,:,,:,12,35
4228,20201205,S08000031,NHS Greater Glasgow & Clyde,190,34393,2906.97477855163,139.377239840422,4,1300,109.878964094935,1027,260052,21980.1879775509,2915,240,8.233276157804461,5.9424902131974005,1119,1796,,:,,:,49,191
4229,20201205,S08000032,NHS Lanarkshire,118,20444,3088.68409125246,142.921891524399,0,714,107.871279649494,402,142523,21532.4067079619,1068,139,13.0149812734082,7.300842892451991,342,726,,:,,:,30,109
4230,20201205,S92000003,Scotland,668,100768,1844.45298629034,101.422217341167,19,4115,75.3207768198708,4139,1050842,19234.5651895375,10214,785,7.685529665165459,4.89073650045573,3745,6469,78,"",3,"",176,609
4231,20201206,S08000015,NHS Ayrshire & Arran,68,7202,1949.85921594109,132.932640242582,1,361,97.7366255144033,687,71388,19327.485380117,1363,72,5.28246515040352,3.79120496201826,423,940,,:,,:,19,53
4232,20201206,S08000016,NHS Borders,11,1041,901.220673534759,38.9576660029435,0,48,41.554843736473,49,19784,17127.5214267163,130,11,8.46153846153846,2.73417721518987,57,73,,:,,:,0,11
4233,20201206,S08000017,NHS Dumfries & Galloway,2,1184,795.378207711944,24.8555689909983,0,68,45.6805051726454,91,27657,18579.2019347037,208,3,1.4423076923076898,1.45018915510719,146,62,,:,,:,1,2
4234,20201206,S08000019,NHS Forth Valley,32,4489,1463.93164623011,105.987477171928,1,203,66.2014088181581,323,62941,20526.0240020871,1023,33,3.2258064516128995,3.5347551342812,604,419,,:,,:,7,26
4235,20201206,S08000020,NHS Grampian,50,5227,892.436400887826,68.4650845142564,7,207,35.3423254225713,336,104138,17780.0921973707,735,54,7.346938775510201,3.78570808370235,325,410,,:,,:,6,48
4236,20201206,S08000022,NHS Highland,7,1590,494.249300590612,48.4923842088903,0,80,24.8678893378924,93,50379,15660.242461921,241,9,3.7344398340249003,2.97478991596639,132,109,,:,,:,3,6
4237,20201206,S08000024,NHS Lothian,127,14390,1585.53515943498,90.2399788448401,9,686,75.5856233059345,616,160364,17669.4065536922,1536,138,8.984375,4.97483131626861,512,1024,,:,,:,17,121
4238,20201206,S08000025,NHS Orkney,0,38,170.633138751684,4.49034575662326,0,2,8.98069151324652,5,2630,11809.6093399192,31,0,0,0.318471337579618,5,26,,:,,:,0,0
4239,20201206,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,9,4284,18691.0994764398,40,0,0,0.19762845849802402,18,22,,:,,:,0,0
4240,20201206,S08000028,NHS Western Isles,0,82,306.88622754491,3.74251497005988,0,1,3.74251497005988,18,3617,13536.6766467066,30,0,0,0.527240773286467,29,1,,:,,:,0,0
4241,20201206,S08000029,NHS Fife,44,4683,1253.64743675545,104.13599250435,1,169,45.2416008566457,226,65031,17408.9144692812,535,53,9.90654205607477,5.447714464621161,216,319,,:,,:,19,34
4242,20201206,S08000030,NHS Tayside,29,6299,1508.85093539656,90.3058902436103,0,289,69.2265312477543,197,78704,18852.6121637483,574,39,6.794425087108009,4.55460226670904,307,267,,:,,:,12,27
4243,20201206,S08000031,NHS Greater Glasgow & Clyde,165,34558,2920.92095476368,138.024883359253,6,1306,110.386097775374,812,260864,22048.8200689702,2412,215,8.91376451077944,5.8373286230969805,945,1467,,:,,:,73,142
4244,20201206,S08000032,NHS Lanarkshire,110,20554,3105.30291584832,144.130533313189,4,718,108.475600543889,374,142897,21588.9107115879,1015,119,11.7241379310345,7.303477544815349,336,679,,:,,:,23,96
4245,20201206,S92000003,Scotland,645,101413,1856.25903757802,103.051269379313,29,4144,75.8515915289294,3836,1054678,19304.7791627771,9895,749,7.5694795351187505,4.89156732503409,4055,5840,65,"",1,"",180,569
4246,20201207,S08000015,NHS Ayrshire & Arran,89,7291,1973.95494910115,136.993718865064,3,364,98.5488412388997,886,72274,19567.3597574182,2140,96,4.48598130841121,4.02053655361921,638,1502,,:,,:,36,60
4247,20201207,S08000016,NHS Borders,17,1058,915.93801402476,51.0778287594148,1,49,42.4205696476496,88,19872,17203.7053068998,394,17,4.31472081218274,3.26829268292683,133,261,,:,,:,7,10
4248,20201207,S08000017,NHS Dumfries & Galloway,8,1192,800.752384791079,25.5273411258901,0,68,45.6805051726454,124,27781,18662.5016794303,480,8,1.66666666666667,1.41110065851364,258,222,,:,,:,1,7
4249,20201207,S08000019,NHS Forth Valley,47,4536,1479.25906600574,103.704669971302,1,204,66.5275241325333,436,63377,20668.2102791547,1544,50,3.23834196891192,3.6322360953462,481,1063,,:,,:,7,43
4250,20201207,S08000020,NHS Grampian,117,5344,912.412497865802,74.0993682772751,2,209,35.6837971657845,607,104745,17883.7288714359,2208,128,5.7971014492753605,4.11907234337141,1090,1118,,:,,:,48,80
4251,20201207,S08000022,NHS Highland,14,1604,498.601181224744,48.4923842088903,0,80,24.8678893378924,262,50641,15741.6847995026,1041,15,1.44092219020173,2.92007341898882,374,667,,:,,:,6,9
4252,20201207,S08000024,NHS Lothian,166,14556,1603.82555807752,95.7491350624738,3,689,75.9161726789925,1054,161418,17785.53956676,4077,183,4.48859455481972,5.01963985104321,1728,2349,,:,,:,39,144
4253,20201207,S08000025,NHS Orkney,0,38,170.633138751684,0,0,2,8.98069151324652,24,2654,11917.3776380781,90,0,0,0,35,55,,:,,:,0,0
4254,20201207,S08000026,NHS Shetland,0,76,331.588132635253,4.3630017452007,0,6,26.1780104712042,25,4309,18800.1745200698,156,0,0,0.20242914979757098,24,132,,:,,:,0,0
4255,20201207,S08000028,NHS Western Isles,0,82,306.88622754491,3.74251497005988,0,1,3.74251497005988,17,3634,13600.2994011976,88,0,0,0.36563071297989,41,47,,:,,:,0,0
4256,20201207,S08000029,NHS Fife,72,4755,1272.92196493107,106.545308526302,1,170,45.5093026368625,446,65477,17528.3094632579,1360,77,5.661764705882351,5.45813781180538,333,1027,,:,,:,13,64
4257,20201207,S08000030,NHS Tayside,67,6366,1524.89999281385,84.7965123242389,0,289,69.2265312477543,365,79069,18940.043595947,1403,70,4.98930862437634,4.23325219599958,543,860,,:,,:,18,52
4258,20201207,S08000031,NHS Greater Glasgow & Clyde,232,34790,2940.53012374062,132.108323754142,11,1317,111.315842856177,1674,262538,22190.3103658124,6400,290,4.53125,5.65739302358424,3063,3337,,:,,:,76,214
4259,20201207,S08000032,NHS Lanarkshire,130,20684,3124.94334491615,138.540565040036,7,725,109.53316210908,729,143626,21699.0481945913,2903,166,5.71822252841888,7.02302736492951,1288,1615,,:,,:,52,114
4260,20201207,S92000003,Scotland,959,102372,1873.81253088793,102.758406091556,29,4173,76.382406237988,6737,1061415,19428.092910878,24402,1111,4.552905499549221,4.867438414249451,10029,14373,90,"",5,"",303,808
4261,20201208,S08000015,NHS Ayrshire & Arran,91,7382,1998.59215941087,138.618150314057,5,369,99.9025341130604,806,73080,19785.5750487329,2563,100,3.90167772142021,4.07315651413582,694,1869,,:,,:,33,67
4262,20201208,S08000016,NHS Borders,9,1067,923.729547225348,51.0778287594148,0,49,42.4205696476496,93,19965,17284.2178166393,418,9,2.15311004784689,3.19410319410319,158,260,,:,,:,2,7
4263,20201208,S08000017,NHS Dumfries & Galloway,6,1198,804.78301760043,26.1991132607819,1,69,46.3522773075373,101,27882,18730.3506650544,713,6,0.8415147265077141,1.4153846153846201,223,490,,:,,:,2,4
4264,20201208,S08000019,NHS Forth Valley,95,4631,1510.24002087138,115.444821288808,0,204,66.5275241325333,513,63890,20835.5074354292,1907,115,6.03041426324069,4.21063629714763,669,1238,,:,,:,37,78
4265,20201208,S08000020,NHS Grampian,73,5417,924.876216493085,77.8555574526208,3,212,36.1960047806044,534,105279,17974.9018268738,2473,86,3.4775576223210702,4.36922545548744,1374,1099,,:,,:,18,68
4266,20201208,S08000022,NHS Highland,13,1617,502.642213242151,43.2079577245881,0,80,24.8678893378924,232,50873,15813.8016785825,1334,16,1.1994002998500701,2.61200198379898,318,1016,,:,,:,3,13
4267,20201208,S08000024,NHS Lothian,169,14725,1622.44650609313,99.7157275391701,5,694,76.4670883007558,886,162304,17883.1618149364,4052,189,4.66436327739388,5.18271080068833,1428,2624,,:,,:,41,148
4268,20201208,S08000025,NHS Orkney,0,38,170.633138751684,0,0,2,8.98069151324652,13,2667,11975.7521329142,37,0,0,0,15,22,,:,,:,0,0
4269,20201208,S08000026,NHS Shetland,0,76,331.588132635253,0,0,6,26.1780104712042,25,4334,18909.2495636998,112,0,0,0,26,86,,:,,:,0,0
4270,20201208,S08000028,NHS Western Isles,2,84,314.37125748503,7.48502994011976,0,1,3.74251497005988,13,3647,13648.9520958084,149,2,1.34228187919463,0.5424954792043399,24,125,,:,,:,0,2
4271,20201208,S08000029,NHS Fife,104,4859,1300.76295007362,116.182572614108,1,171,45.7770044170794,375,65852,17628.6976308392,1772,109,6.15124153498871,5.86048816751332,260,1512,,:,,:,32,77
4272,20201208,S08000030,NHS Tayside,71,6437,1541.90720291278,86.7128176874985,1,290,69.4660694181618,342,79411,19021.9656502264,2104,80,3.8022813688212898,4.25598991172762,490,1614,,:,,:,19,61
4273,20201208,S08000031,NHS Greater Glasgow & Clyde,267,35057,2963.09757252012,131.432145513557,6,1323,111.822976536615,1668,264206,22331.2935289742,7117,318,4.468174792749751,5.56213017751479,3427,3690,,:,,:,104,214
4274,20201208,S08000032,NHS Lanarkshire,147,20831,3147.15213778516,137.785163922043,6,731,110.439643450672,673,144299,21800.7251850733,3147,166,5.27486495074674,6.92746014469556,1179,1968,,:,,:,35,131
4275,20201208,S92000003,Scotland,1047,103419,1892.97677228049,104.863360972306,28,4201,76.8949169915619,6274,1067689,19542.9319275896,28035,1200,4.28036383092563,4.92873152366582,10285,17750,104,"",7,"",326,874
4276,20201209,S08000015,NHS Ayrshire & Arran,98,7480,2025.12453974442,147.011046133853,3,372,100.714749837557,491,73571,19918.5076889755,1978,110,5.56117290192113,4.50185059294509,577,1401,,:,,:,42,68
4277,20201209,S08000016,NHS Borders,11,1078,933.25253224829,54.5407324041209,0,49,42.4205696476496,83,20048,17356.0730672669,294,15,5.10204081632653,3.47868691817736,115,179,,:,,:,2,13
